Farmer_ID,Application_Date,Age,Gender,Education_Level,Marital_Status,Family_Size,Dependents,Farming_Experience_Years,State,District,Farm_Size_Acres,Land_Ownership,Soil_Type,Soil_Quality_Index,Irrigation_Availability,Primary_Crop,Secondary_Crop,Annual_Rainfall_mm,Average_Temperature_C,Humidity_Percent,Flood_Risk,Drought_Risk,Cyclone_Risk,Pest_Risk,Weather_Risk_Index,Climate_Zone,Average_Yield_Last3Years_TonsPerAcre,Crop_Insurance,Government_Subsidy,MSP_Eligible,Annual_Farm_Income,Annual_Farm_Expenses,Tractor_Ownership,Farm_Equipment_Value,Livestock_Count,Asset_Value,Liability_Value,Savings,Bank_Balance,Credit_Score,Existing_Loan_Count,Existing_Loan_Amount,Previous_Default,Repayment_History_Score,Debt_to_Income_Ratio,Loan_Amount_Requested,Loan_Purpose,Interest_Rate_Percent,Loan_Tenure_Months,EMI,Income_Stability_Index,Farm_Productivity_Index,Climate_Risk_Index,Financial_Health_Index,Loan_Affordability_Index,Asset_Strength_Index,Overall_Risk_Factor,Risk_Score,Loan_Status,Application_year,Application_month,Application_day
AGR113881,2021-02-18,44.0,Male,Post Graduate,Married,9.0,5.0,23.0,Uttar Pradesh,Lucknow,9.87,Owned,Alluvial,71.6,,Unknown,Pulses,780.7,26.1,52.7,,,,Medium,20.8,Semi-Arid,3.79,,Unknown,,467691.0,273682.0,Unknown,558260.0,2.0,1843017.0,340445.0,32785.0,23576.0,478.0,0.0,0.0,,76.8,0.073,47745.0,Fertilizer,15.16,36.0,1658.94,58.4,62.1,24.1,70.9,64.3,52.0,48.4,45.4,Approved,2021,2,18
AGR103459,2024-12-18,54.0,Male,Secondary,Married,5.0,2.0,34.0,Odisha,Puri,3.35,Owned,Unknown,51.9,,Groundnut,Pulses,1011.8,19.8,43.2,,,,Low,65.7,Semi-Arid,3.37,Unknown,,,158923.0,76826.0,,64215.0,5.0,268243.0,36413.0,5609.0,0.0,402.0,0.0,0.0,,76.9,0.023,56217.0,Equipment,16.0,24.0,2752.58,55.1,45.6,36.4,62.1,56.1,43.7,66.6,37.4,Approved with Conditions,2024,12,18
AGR110292,2022-12-08,31.0,Male,Secondary,Widowed,11.0,4.0,10.0,West Bengal,Howrah,13.94,Owned,Clay,58.9,,Rice,Potato,1058.85,24.9,48.0,,,,Low,36.1,Humid Sub-Tropical,4.09,,,,1008589.0,468498.0,,140013.0,2.0,1557475.0,225317.0,225035.0,120690.0,520.0,3.0,101048.0,,83.1,0.187,125240.0,Fertilizer,13.13,48.0,3367.92,58.9,59.0,16.5,64.9,79.2,51.4,51.7,42.1,Approved with Conditions,2022,12,8
AGR106612,2023-04-25,38.0,Female,Higher Secondary,Married,4.0,2.0,21.0,Karnataka,Bengaluru Rural,2.7,Owned,Red,72.1,,Coffee,Maize,730.2,26.5,42.4,,,,High,56.7,Semi-Arid,2.89,,,,131107.0,101022.5,,48672.0,5.0,319863.0,19578.0,6631.0,16146.0,456.0,1.0,23745.0,,80.9,0.196,85221.0,Farm Expansion,14.97,12.0,7690.83,38.0,46.4,56.0,57.7,29.4,54.2,78.7,32.1,Rejected,2023,4,25
AGR112937,2023-09-16,44.0,Unknown,Primary,Married,6.0,1.0,26.0,Madhya Pradesh,Bhopal,2.82,Owned,Unknown,53.2,,Soybean,Maize,1254.1,31.4,41.4,,,,Medium,23.3,Semi-Arid,3.76,,,,187480.0,135439.0,,63092.0,1.0,473257.0,174667.0,9625.0,650.0,437.0,0.0,0.0,,71.5,0.093,22818.0,Seeds,14.72,36.0,787.88,53.9,63.9,10.0,66.9,70.8,53.3,48.7,38.6,Approved with Conditions,2023,9,16
AGR114054,2025-04-17,51.0,Male,Primary,Married,7.0,4.0,36.0,Gujarat,Rajkot,18.96,Mixed,Sandy Loam,57.5,,Cotton,Wheat,648.8,26.7,36.8,,,,Low,9.8,Arid,2.58,,,,790305.0,557650.0,,560171.0,2.0,3554952.0,474972.0,26443.0,12207.0,408.0,1.0,166065.0,,49.6,0.27,616011.0,Farm Expansion,13.6,12.0,55193.5,63.7,56.9,7.6,57.7,18.1,53.5,68.6,44.1,Approved with Conditions,2025,4,17
AGR116044,2021-02-17,34.0,Male,Graduate,Married,2.0,1.0,16.0,West Bengal,Howrah,1.48,Owned,Clay,70.4,,Rice,Vegetables,1024.5,27.5,32.8,,,,Medium,77.9,Semi-Arid,3.65,,,,50000.0,24704.0,,132343.0,3.0,283146.0,86937.0,9561.0,7226.0,450.0,3.0,82336.0,Unknown,84.2,1.821,64077.0,Irrigation,15.53,84.0,506.61,50.3,55.4,74.9,52.3,58.8,49.9,84.5,26.5,Rejected,2021,2,17
AGR107843,2025-09-09,50.0,Male,Illiterate,Married,7.0,3.0,33.0,Unknown,Tiruchirappalli,1.66,Owned,Alluvial,63.1,,Rice,Millets,1190.7,30.7,53.6,,,,Medium,27.6,Semi-Arid,4.2,,,,104926.0,11566.0,,67230.0,2.0,194299.0,96613.0,23160.0,992.0,512.0,0.0,0.0,,90.1,0.092,20000.0,Seeds,12.41,36.0,668.19,46.4,61.8,26.5,64.1,67.2,42.1,64.8,48.5,Approved,2025,9,9
AGR107470,2022-09-13,37.0,Female,Secondary,Married,4.0,2.0,20.0,Uttar Pradesh,Gorakhpur,2.15,Shared,Alluvial,88.5,Unknown,Sugarcane,Pulses,600.9,32.1,40.1,,,,Medium,18.2,Arid,3.94,,,,155386.0,107625.0,,354531.0,6.0,436051.0,173763.0,8783.0,0.0,477.0,0.0,0.0,,83.3,0.112,23769.0,Seeds,13.32,12.0,2126.55,59.9,68.8,20.8,72.1,69.9,50.7,54.3,48.2,Approved,2022,9,13
AGR110923,2022-05-25,62.0,Male,Higher Secondary,Married,6.0,3.0,43.0,Rajasthan,Bikaner,2.06,Owned,Unknown,48.0,,Bajra,Pulses,556.5,35.3,24.6,,,,High,59.8,Arid,3.6,,,,53557.0,10000.0,,177052.0,4.0,234825.0,66580.0,10913.0,8653.0,423.0,1.0,52920.0,,87.4,0.187,20000.0,Seeds,14.22,60.0,467.66,54.7,44.8,66.9,52.1,54.2,48.0,72.5,22.5,Rejected,2022,5,25
AGR100280,2025-01-13,48.0,Male,Secondary,Married,6.0,3.0,29.0,Punjab,Jalandhar,9.66,Unknown,Alluvial,74.7,,Wheat,Cotton,562.5,27.4,38.8,,,,Low,13.8,Arid,3.6,,,,548651.0,310035.0,,142895.0,8.0,1080263.0,515381.0,117437.0,25299.0,413.0,1.0,106586.0,,77.2,0.288,40359.0,Unknown,14.98,36.0,3642.32,61.9,70.4,10.1,62.0,78.0,47.0,52.3,34.8,Approved with Conditions,2025,1,13
AGR112818,2024-05-12,49.0,Male,Higher Secondary,Married,9.0,4.0,34.0,Madhya Pradesh,Indore,1.56,Mixed,Black,56.4,,Soybean,Gram,5142.0,22.6,50.5,,,,Low,39.4,Semi-Arid,2.54,,,,59872.0,56841.0,,150634.0,4.0,187710.0,37678.0,5804.0,398.0,306.0,1.0,308373.0,,76.8,5.0,64077.0,Fertilizer,16.0,60.0,486.36,49.3,32.5,41.6,0.0,20.5,51.5,100.0,27.4,Rejected,2024,5,12
AGR112524,2021-03-21,45.0,Female,Graduate,Married,4.0,2.0,29.0,Telangana,Nizamabad,4.06,Owned,Black,74.2,,Rice,Unknown,1217.1,24.2,43.5,,,,Low,16.3,Semi-Arid,4.64,,,,727187.0,247440.0,,365339.0,3.0,1094884.0,197797.0,167820.0,35430.0,538.0,2.0,87943.0,,100.0,0.148,188785.0,Irrigation,12.54,12.0,16821.45,63.4,56.9,7.7,69.9,62.2,56.5,53.7,50.5,Approved,2021,3,21
AGR107594,2022-05-19,54.0,Unknown,Secondary,Single,4.0,1.0,36.0,Kerala,Kozhikode,3.31,Unknown,Laterite,35.1,,Coconut,Spices,2792.1,26.3,43.2,,,,Medium,46.7,Unknown,3.03,,Unknown,,119036.0,81630.0,,176774.0,4.0,294619.0,15895.0,2497.0,3527.0,423.0,0.0,0.0,,69.0,0.013,20000.0,Fertilizer,14.27,48.0,549.29,33.0,27.3,46.6,57.9,69.8,60.8,69.8,29.7,Rejected,2022,5,19
AGR117853,2022-02-18,59.0,Male,Higher Secondary,Married,6.0,2.0,42.0,Bihar,Muzaffarpur,4.23,Leased,Alluvial,71.7,Unknown,Rice,Pulses,1649.1,23.9,64.8,,,,Medium,44.0,Humid Sub-Tropical,3.82,Unknown,Unknown,,160101.0,71798.0,,667261.0,2.0,753830.0,155331.0,23788.0,18033.0,496.0,0.0,0.0,,83.1,0.187,90898.0,Equipment,13.58,12.0,8143.4,48.9,63.4,45.9,67.5,42.0,47.1,63.1,43.3,Approved with Conditions,2022,2,18
AGR107193,2024-02-18,50.0,Male,Primary,Married,4.0,1.0,35.0,Maharashtra,Unknown,5.2,Owned,Red,64.1,,Sugarcane,Onion,1431.5,31.5,43.2,,,,Low,41.8,Semi-Arid,4.3,,,,508928.0,289121.0,,201053.0,4.0,960544.0,249410.0,49952.0,12638.0,470.0,0.0,0.0,,89.4,0.049,61945.0,Seeds,13.83,36.0,2111.98,58.1,60.4,43.1,64.2,80.4,57.1,59.5,46.5,Approved with Conditions,2024,2,18
AGR115726,2023-11-09,57.0,Female,Secondary,Divorced,8.0,3.0,40.0,Madhya Pradesh,Unknown,1.12,Leased,Red,52.4,,Soybean,Gram,903.3,18.7,48.4,,,,Medium,36.1,Semi-Arid,3.18,,,,51386.0,10000.0,,140697.0,5.0,172319.0,67602.0,8514.0,0.0,362.0,1.0,59264.0,,72.2,1.285,20000.0,Livestock,15.94,60.0,485.72,48.1,56.9,59.6,33.9,54.3,49.7,83.9,39.9,Approved with Conditions,2023,11,9
AGR111870,2021-05-11,34.0,Female,Secondary,Unknown,3.0,1.0,18.0,Punjab,Ludhiana,2.13,Leased,Loamy,64.1,,Wheat,Maize,688.2,25.2,49.3,,,,Medium,31.6,Arid,3.65,,Unknown,,94737.0,25771.0,,45546.0,2.0,236057.0,98084.0,5232.0,1676.0,493.0,1.0,46442.0,,71.7,0.594,68946.0,Farm Expansion,13.57,60.0,1588.97,68.4,57.7,17.3,60.2,65.9,54.0,59.6,40.7,Approved with Conditions,2021,5,11
AGR112547,2022-12-27,39.0,Male,Higher Secondary,Unknown,7.0,3.0,18.0,Uttar Pradesh,Gorakhpur,4.82,Leased,Alluvial,64.4,,Unknown,Pulses,905.8,27.2,41.4,,,,Low,13.2,Semi-Arid,3.82,,,,230317.0,154203.0,,189155.0,3.0,484208.0,197774.0,45491.0,5628.0,345.0,2.0,536378.0,,76.8,2.415,126480.0,Farm Expansion,14.66,24.0,6112.4,61.4,62.3,11.0,30.3,32.0,50.1,65.6,28.3,Rejected,2022,12,27
AGR100522,2021-04-15,36.0,Male,Graduate,Married,6.0,2.0,18.0,Uttar Pradesh,Lucknow,3.79,Leased,Alluvial,75.7,Unknown,Rice,Pulses,1160.3,25.2,54.4,,,,High,64.5,Semi-Arid,3.3,Unknown,,,154446.0,125035.0,,30205.0,4.0,611665.0,130972.0,4945.0,5804.0,512.0,0.0,0.0,,93.5,0.148,68640.0,Irrigation,13.88,6.0,11907.49,50.8,52.1,54.7,62.4,17.2,50.6,73.8,42.0,Approved with Conditions,2021,4,15
AGR110301,2022-06-07,45.0,Male,Higher Secondary,Married,6.0,2.0,24.0,Tamil Nadu,Coimbatore,22.48,Owned,Red,54.5,,Unknown,Banana,1048.7,28.7,45.4,,,,Medium,37.3,Unknown,2.99,,,,942264.0,520430.0,,236521.0,3.0,3756340.0,900038.0,129433.0,19382.0,483.0,0.0,0.0,,71.2,0.096,825953.0,Greenhouse,14.8,24.0,39968.58,48.5,48.6,40.6,65.3,50.2,57.7,68.5,38.5,Approved with Conditions,2022,6,7
AGR101214,2022-08-16,31.0,Male,Secondary,Married,5.0,2.0,10.0,Madhya Pradesh,Ujjain,17.06,Leased,Black,60.0,,Wheat,Cotton,883.0,24.3,33.5,Unknown,,,Low,8.8,Semi-Arid,2.4,,Unknown,,519113.0,196110.0,,243073.0,4.0,2193706.0,804572.0,43046.0,20177.0,443.0,0.0,30665.0,,81.2,0.155,448076.0,Greenhouse,13.87,48.0,12214.87,50.9,37.9,0.0,59.8,53.2,57.7,65.2,46.2,Approved with Conditions,2022,8,16
AGR110786,2021-12-18,32.0,Female,Secondary,Married,5.0,2.0,12.0,Andhra Pradesh,Kurnool,12.41,Owned,Alluvial,78.4,,Chilli,Sugarcane,1013.8,26.3,51.3,,,,Medium,27.5,Unknown,3.76,,,,933082.0,402907.0,,132933.0,3.0,2169437.0,535746.0,47415.0,5855.0,514.0,1.0,92870.0,,74.0,0.157,526006.0,Farm Expansion,13.88,12.0,47197.92,59.3,71.0,21.1,59.9,37.1,51.7,62.3,42.2,Approved with Conditions,2021,12,18
AGR114388,2024-05-14,51.0,Female,Primary,Married,3.0,1.0,36.0,Rajasthan,Bikaner,1.09,Owned,Sandy,64.9,,Bajra,Pulses,270.4,28.1,32.8,,,,High,54.5,Arid,1.95,,,,50000.0,40237.0,,132343.0,1.0,206001.0,82168.0,7807.0,0.0,365.0,2.0,96813.0,,76.8,2.101,34972.0,Greenhouse,15.8,24.0,2783.61,43.2,11.5,60.7,37.0,29.9,48.1,100.0,17.4,Rejected,2024,5,14
AGR103605,2023-05-10,44.0,Male,Secondary,Married,3.0,1.0,24.0,Unknown,Bathinda,1.27,Leased,Alluvial,60.7,,Wheat,Cotton,683.6,27.4,44.2,Unknown,,,Low,36.1,Arid,3.42,,,,50000.0,10000.0,,132343.0,5.0,186604.0,64707.0,8079.0,0.0,518.0,0.0,0.0,,91.4,0.129,20000.0,Fertilizer,14.13,36.0,684.86,63.1,57.8,4.4,71.8,73.0,47.7,46.9,53.4,Approved,2023,5,10
AGR100498,2025-11-25,56.0,Male,Primary,Married,10.0,3.0,27.0,Rajasthan,Bikaner,17.03,Owned,Arid,25.5,,Mustard,Pulses,627.2,29.8,33.1,,,,Medium,54.8,Arid,1.82,,,,409429.0,154950.0,,462637.0,7.0,1919170.0,214136.0,65594.0,11612.0,465.0,0.0,0.0,,86.0,0.052,500050.0,Processing Unit,14.81,48.0,13867.54,49.5,23.7,54.0,56.5,56.2,54.5,67.2,38.9,Approved with Conditions,2025,11,25
AGR110824,2023-02-17,28.0,Female,Secondary,Married,11.0,4.0,11.0,Madhya Pradesh,Indore,1.04,Owned,Black,64.9,,Soybean,Gram,1260.6,19.3,40.1,,,Unknown,Medium,86.4,Semi-Arid,3.75,,,,50000.0,101022.5,,560273.0,6.0,422151.0,169071.0,1445.0,0.0,508.0,0.0,0.0,,65.7,0.338,20000.0,Seeds,14.11,60.0,466.53,49.4,64.8,82.1,53.7,61.5,53.1,77.9,46.3,Approved,2023,2,17
AGR104944,2025-11-22,45.0,Male,Higher Secondary,Married,4.0,2.0,22.0,Karnataka,Hubballi,1.77,Leased,Red,52.5,Unknown,Millets,Maize,1070.7,19.9,58.2,,,,High,36.7,Semi-Arid,2.53,,,,50000.0,31511.0,,112080.0,2.0,194229.0,16149.0,1712.0,6434.0,393.0,2.0,46561.0,,67.5,0.964,36128.0,Farm Expansion,15.11,60.0,861.5,52.6,27.5,33.2,44.2,47.8,45.8,74.3,24.8,Rejected,2025,11,22
AGR108664,2024-07-08,29.0,Male,Graduate,Married,5.0,2.0,10.0,Haryana,Karnal,73.1,Mixed,Alluvial,64.9,,Wheat,Sugarcane,595.0,26.5,41.6,,,,Low,75.5,Arid,4.12,,,,447738.0,331412.0,,65545.0,3.0,1229133.0,234175.0,74788.0,11802.0,515.0,2.0,31008.0,,73.0,0.122,438516.0,Cold Storage,15.47,120.0,7202.37,32.3,61.7,70.6,74.9,74.6,53.4,63.1,33.6,Rejected,2024,7,8
AGR105522,2023-04-01,39.0,Male,Graduate,Married,3.0,1.0,19.0,Gujarat,Unknown,8.09,Owned,Black,69.1,,Groundnut,Castor,642.3,28.8,35.0,,,,Medium,24.9,Arid,3.78,,,,374936.0,212417.0,,77217.0,3.0,602373.0,92696.0,50980.0,11890.0,473.0,0.0,0.0,,89.8,0.025,55636.0,Fertilizer,14.36,24.0,2680.59,70.8,63.2,36.4,63.0,70.3,47.9,54.6,56.2,Approved,2023,4,1
AGR109674,2022-06-01,57.0,Male,Secondary,Married,8.0,5.0,40.0,Gujarat,Surat,10.28,Owned,Black,63.1,,Cotton,Wheat,512.2,32.4,23.4,,,,Medium,57.8,Arid,3.08,,,,561871.0,215540.0,,161947.0,4.0,1144924.0,73651.0,26960.0,5173.0,515.0,1.0,73435.0,,80.1,0.144,171061.0,Irrigation,12.92,6.0,29594.11,55.6,50.7,63.0,63.1,42.4,43.9,73.9,55.3,Approved,2022,6,1
AGR103580,2021-12-14,39.0,Male,Primary,Divorced,6.0,3.0,23.0,Odisha,Sambalpur,1.3,Owned,Laterite,54.9,,Groundnut,Jute,1226.3,26.9,35.1,,,,Low,34.4,Semi-Arid,2.79,,,,50000.0,57104.0,,132343.0,1.0,357246.0,31537.0,8792.0,1534.0,499.0,0.0,30665.0,,73.2,0.063,20000.0,Seeds,14.09,36.0,681.9,53.9,33.0,41.2,61.1,69.4,51.0,57.3,51.9,Approved,2021,12,14
AGR117053,2025-02-09,53.0,Male,Post Graduate,Married,6.0,2.0,32.0,Madhya Pradesh,Bhopal,5.45,Owned,Black,63.6,,Soybean,Gram,1024.8,17.6,46.0,,,,Low,12.6,Temperate/Hill,4.36,,,,322321.0,121819.0,,36040.0,3.0,652051.0,320127.0,46274.0,27026.0,526.0,0.0,0.0,,72.9,0.187,118289.0,Storage,13.97,120.0,1834.23,50.1,65.9,11.9,61.1,72.7,62.6,51.7,48.1,Approved,2025,2,9
AGR104247,2023-03-09,53.0,Male,Graduate,Widowed,2.0,1.0,32.0,Punjab,Ludhiana,13.71,Owned,Alluvial,81.3,,Rice,Sugarcane,484.8,28.5,36.0,,,,Low,12.6,Arid,3.12,,,,378848.0,174791.0,,15947.0,7.0,2291873.0,976161.0,89559.0,27004.0,507.0,1.0,47546.0,,83.9,0.383,64077.0,Fertilizer,13.28,24.0,2587.71,44.2,47.8,3.1,55.3,74.6,58.3,65.6,47.1,Approved,2023,3,9
AGR100548,2021-04-11,55.0,Male,Secondary,Married,6.0,3.0,37.0,Odisha,Cuttack,11.71,Owned,Alluvial,74.8,,Groundnut,Pulses,1640.0,26.0,55.2,,,,Medium,44.9,Humid Sub-Tropical,3.67,,,,549814.0,288980.0,,166497.0,4.0,1469936.0,478203.0,78165.0,24442.0,486.0,0.0,0.0,,79.4,0.087,88341.0,Seeds,13.26,60.0,2021.67,52.0,64.2,54.3,68.0,66.1,46.6,57.2,30.3,Rejected,2021,4,11
AGR103113,2021-11-22,30.0,Female,Secondary,Married,4.0,2.0,15.0,Telangana,Hyderabad,7.22,Owned,Red,64.3,,Rice,Soybean,765.6,33.5,27.7,,,,Medium,49.2,Semi-Arid,2.23,Unknown,,,275155.0,167964.0,,193221.0,2.0,1262981.0,244397.0,29081.0,9914.0,464.0,1.0,644460.0,,77.7,2.431,113118.0,Irrigation,16.0,24.0,5538.59,53.9,31.2,49.9,35.3,35.4,53.8,96.5,23.5,Rejected,2021,11,22
AGR100118,2021-04-28,30.0,Male,Illiterate,Married,7.0,3.0,15.0,Maharashtra,Aurangabad,11.44,Owned,Red,52.9,,Unknown,Jowar,720.3,28.2,34.7,,,,Low,8.5,Semi-Arid,3.01,,,,434053.0,204618.0,,206606.0,2.0,828253.0,302877.0,83342.0,42516.0,512.0,0.0,0.0,,81.7,0.07,43505.0,Seeds,12.6,60.0,981.06,64.4,38.3,4.1,73.6,69.8,45.9,49.6,58.3,Approved,2021,4,28
AGR116287,2023-08-07,41.0,Male,Post Graduate,Widowed,4.0,2.0,21.0,Karnataka,Bengaluru Rural,3.16,Unknown,Red,44.3,,Coffee,Ragi,1437.0,26.3,39.5,,,,Low,5.7,Semi-Arid,3.94,,,,206013.0,112848.0,,406347.0,0.0,607454.0,131399.0,16506.0,5544.0,464.0,1.0,29634.0,,80.9,0.187,20000.0,Fertilizer,13.7,48.0,543.57,75.7,60.6,1.9,70.3,85.8,50.9,40.1,50.0,Approved,2023,8,7
AGR109642,2021-03-26,34.0,Male,Secondary,Married,6.0,2.0,17.0,Chhattisgarh,Durg,7.47,Leased,Red,66.7,,Rice,Soybean,1446.9,23.7,32.0,,,,Low,10.4,Semi-Arid,4.13,,,,323022.0,136807.0,,132343.0,2.0,1173118.0,71174.0,31520.0,0.0,545.0,0.0,0.0,,82.0,0.022,50075.0,Seeds,11.65,36.0,2783.61,57.6,63.3,20.9,60.3,89.4,43.6,54.3,50.1,Approved,2021,3,26
AGR112182,2025-12-20,52.0,Female,Primary,Unknown,7.0,4.0,35.0,Jharkhand,Jamshedpur,0.92,Owned,Red,52.8,,Maize,Vegetables,982.3,30.9,43.6,,,,High,52.3,Semi-Arid,3.37,,,,50000.0,57483.0,,55956.0,4.0,131651.0,11189.0,5542.0,0.0,300.0,2.0,20000.0,,36.9,0.422,32811.0,Cold Storage,14.54,24.0,1583.73,57.2,51.5,55.3,39.3,41.7,43.1,91.7,11.8,Rejected,2025,12,20
AGR116023,2024-07-15,45.0,Female,Primary,Married,6.0,3.0,27.0,Kerala,Thrissur,0.5,Owned,Alluvial,75.1,,Coconut,Spices,18250.8,28.8,70.7,,,,Low,40.1,Humid Sub-Tropical,4.89,,Unknown,,50000.0,37035.0,Unknown,89762.0,4.0,113529.0,15802.0,3534.0,0.0,532.0,0.0,0.0,,88.6,0.032,20000.0,Irrigation,13.78,60.0,463.13,49.2,83.7,33.2,67.0,64.9,55.5,61.1,44.7,Approved,2024,7,15
AGR100282,2021-12-17,45.0,Male,Higher Secondary,Married,8.0,3.0,32.0,Bihar,Muzaffarpur,4.58,Owned,Unknown,78.3,,Maize,Wheat,1013.1,25.3,30.0,,,,Medium,28.2,Semi-Arid,2.97,Unknown,,,103849.0,65567.0,,32675.0,7.0,671842.0,128456.0,10286.0,8288.0,433.0,1.0,72724.0,,86.8,0.824,117390.0,Greenhouse,14.09,36.0,2737.1,47.9,48.3,24.2,63.3,47.6,51.3,73.2,38.7,Approved with Conditions,2021,12,17
AGR101634,2022-06-11,53.0,Male,Illiterate,Married,8.0,4.0,34.0,Himachal Pradesh,Mandi,3.12,Mixed,Mountain,59.4,,Apple,Wheat,1632.7,9.0,53.9,,,,Medium,15.9,Temperate/Hill,4.25,,,,197500.5,287238.0,,64231.0,2.0,230524.0,98227.0,102393.0,48274.0,529.0,0.0,0.0,,94.8,0.02,95094.0,Livestock,12.42,24.0,4495.22,62.2,73.0,11.4,78.8,79.6,50.7,49.3,59.7,Approved,2022,6,11
AGR119753,2021-05-27,42.0,Male,Illiterate,Married,5.0,2.0,27.0,Chhattisgarh,Durg,2.11,Mixed,Red,63.1,,Rice,Groundnut,1391.8,21.7,41.0,,,,High,36.4,Semi-Arid,4.37,,,,197500.5,70353.0,,149469.0,1.0,406901.0,70137.0,36227.0,10378.0,441.0,0.0,30665.0,,68.5,0.041,25204.0,Seeds,15.34,60.0,604.14,43.5,69.8,22.9,71.1,81.0,51.3,48.8,61.2,Approved with Conditions,2021,5,27
AGR114973,2022-04-07,38.0,Female,Primary,Married,8.0,4.0,27.0,West Bengal,Siliguri,5.39,Owned,Clay,66.9,,Jute,Wheat,1543.8,26.3,44.8,,,,High,79.4,Humid Sub-Tropical,3.77,,,,252254.0,112462.0,,83704.0,3.0,391765.0,29055.0,10323.0,5392.0,481.0,0.0,0.0,,71.1,0.012,27902.0,Fertilizer,14.13,60.0,651.08,38.7,72.3,76.2,58.5,82.0,47.5,61.8,43.2,Approved with Conditions,2022,4,7
AGR110860,2024-10-08,39.0,Male,Illiterate,Single,4.0,2.0,23.0,Gujarat,Vadodara,1.75,Owned,Sandy Loam,51.2,,Cotton,Bajra,884.2,26.3,37.6,Unknown,,,Low,44.4,Semi-Arid,2.55,,,,72866.0,47882.0,,92533.0,6.0,204335.0,44011.0,3222.0,0.0,373.0,4.0,80796.0,,59.2,1.169,20000.0,Fertilizer,15.32,24.0,972.77,57.5,31.2,49.7,52.0,61.3,50.4,74.3,6.2,Rejected,2024,10,8
AGR101431,2025-12-20,34.0,Male,Secondary,Married,7.0,4.0,14.0,Kerala,Thiruvananthapuram,0.91,Owned,Laterite,56.9,,Rubber,Spices,2774.0,25.6,60.6,,,,Medium,49.1,Humid Sub-Tropical,3.2,,,,56304.0,24090.0,,2840.0,3.0,105152.0,34708.0,13559.0,0.0,477.0,0.0,0.0,,99.4,0.062,54942.0,Processing Unit,13.58,60.0,1266.36,39.1,42.7,54.9,67.9,66.1,43.8,68.5,47.1,Approved,2025,12,20
AGR118048,2024-05-24,63.0,Male,Graduate,Married,1.0,0.0,27.0,Kerala,Kochi,5.04,Shared,Alluvial,76.5,,Coconut,Cashew,2255.8,26.8,58.6,,,,High,36.1,Unknown,4.1,,,,358476.0,101022.5,,22592.0,3.0,389435.0,68426.0,58045.0,28091.0,300.0,6.0,51733.0,,29.3,0.163,273130.0,Farm Expansion,15.6,48.0,7684.11,52.4,68.1,48.1,33.3,47.6,49.8,91.2,0.0,Rejected,2024,5,24
AGR112374,2021-08-01,21.0,Male,Primary,Married,9.0,5.0,6.0,Uttar Pradesh,Kanpur,1.07,Unknown,Alluvial,82.1,,Sugarcane,Pulses,839.4,23.9,57.0,,,,Low,33.3,Semi-Arid,3.37,,,,50000.0,10000.0,,158881.0,5.0,241972.0,21109.0,12401.0,6798.0,366.0,0.0,0.0,,55.0,0.042,59346.0,Processing Unit,15.32,12.0,5365.3,67.2,65.7,28.6,51.1,0.0,55.8,88.7,17.5,Rejected,2021,8,1
AGR111023,2025-04-13,37.0,Male,Higher Secondary,Single,4.0,2.0,22.0,Odisha,Puri,4.87,Owned,Laterite,53.1,,Rice,Pulses,1675.9,29.4,51.2,,,,Low,61.1,Humid Sub-Tropical,2.9,,,,224716.0,141409.0,,75531.0,1.0,433800.0,167623.0,41531.0,6460.0,511.0,0.0,0.0,,88.8,0.075,72707.0,Livestock,14.09,24.0,3463.52,59.2,37.2,60.7,64.5,69.2,56.0,67.8,52.0,Approved,2025,4,13
AGR116394,2023-05-23,48.0,Male,Graduate,Married,9.0,5.0,32.0,Haryana,Rohtak,10.88,Owned,Unknown,46.6,,Mustard,Rice,609.6,26.1,15.0,,,,Low,17.3,Arid,2.38,,,,358072.0,101022.5,,198377.0,2.0,1382795.0,215286.0,86100.0,48819.0,539.0,0.0,0.0,,86.6,0.06,155056.0,Livestock,12.18,6.0,2783.61,43.5,28.8,19.5,69.9,27.3,50.3,66.2,38.3,Approved with Conditions,2023,5,23
AGR102589,2024-12-15,40.0,Male,Graduate,Single,7.0,3.0,27.0,Gujarat,Vadodara,6.06,Owned,Unknown,67.0,,Cotton,Wheat,625.0,27.7,39.7,,,,Medium,26.0,Arid,2.57,,,,386137.0,252394.0,,117532.0,2.0,959870.0,300540.0,36852.0,13027.0,416.0,2.0,207881.0,,70.3,0.616,310433.0,Unknown,15.36,36.0,10815.77,67.7,50.8,17.7,44.5,46.9,48.9,59.1,39.9,Approved with Conditions,2024,12,15
AGR104199,2023-05-19,44.0,Male,Secondary,Widowed,6.0,3.0,23.0,Haryana,Karnal,10.78,Owned,Alluvial,66.1,,Wheat,Rice,469.9,20.2,26.1,,,,Low,2.3,Arid,2.5,,,,380042.0,188638.0,,163041.0,1.0,1154257.0,413230.0,44614.0,21776.0,506.0,0.0,0.0,,88.9,0.109,144645.0,Irrigation,12.41,60.0,3247.95,54.2,40.5,0.6,57.2,67.9,51.3,56.3,59.2,Approved,2023,5,19
